"","fluregion","year","week","date","cases","h1","h3","h5","h1n1","a_total","b_total","processed_samples","inf_a_prop","inf_b_prop","pop","cases_by_100k","theta","sin_f1","cos_f1","week_2","week_3","week_4","week_5","year1","week1","date1","cases1","h11","h31","h51","h1n11","a_total1","b_total1","processed_samples1","inf_a_prop1","inf_b_prop1","pop1","cases_by_100k1","theta1","sin_f11","cos_f11","week_21","week_31","week_41","week_51","y0","y0_ul"
"1005","Northern Europe","2013",14,2013-04-07,1306,0,204,0,108,614,692,4975,0.123417085427136,0.139095477386935,33435459938.1429,0.0039060327042492,0.538461538461538,0.512815831911323,0.858498644460839,196,2744,38416,537824,"2013",14,2013-04-07,1306,0,204,0,108,614,692,4975,0.123417085427136,0.139095477386935,33435459938.1429,0.0039060327042492,0.538461538461538,0.512815831911323,0.858498644460839,196,2744,38416,537824,0.00155329617570743,0.0052942387108212
"1006","Northern Europe","2013",15,2013-04-14,1165,0,213,0,101,566,599,4844,0.116845582163501,0.123658133773741,33435459938.1429,0.00348432473235093,0.576923076923077,0.545447615428374,0.838144915168911,225,3375,50625,759375,"2013",15,2013-04-14,1165,0,213,0,101,566,599,4844,0.116845582163501,0.123658133773741,33435459938.1429,0.00348432473235093,0.576923076923077,0.545447615428374,0.838144915168911,225,3375,50625,759375,0.00127698028191503,0.00501585815031471
"1007","Northern Europe","2013",16,2013-04-21,804,0,126,0,59,401,403,4205,0.0953626634958383,0.0958382877526754,33435459938.1429,0.00240463269082416,0.615384615384615,0.577272623236629,0.816551479370102,256,4096,65536,1048576,"2013",16,2013-04-21,804,0,126,0,59,401,403,4205,0.0953626634958383,0.0958382877526754,33435459938.1429,0.00240463269082416,0.615384615384615,0.577272623236629,0.816551479370102,256,4096,65536,1048576,0.00101842638895988,0.00475580974101034
"1008","Northern Europe","2013",17,2013-04-28,383,0,58,0,25,176,207,3594,0.0489705063995548,0.0575959933222037,33435459938.1429,0.00114549044848962,0.653846153846154,0.608243782725435,0.79375027607923,289,4913,83521,1419857,"2013",17,2013-04-28,383,0,58,0,25,176,207,3594,0.0489705063995548,0.0575959933222037,33435459938.1429,0.00114549044848962,0.653846153846154,0.608243782725435,0.79375027607923,289,4913,83521,1419857,0.000783353720699154,0.00452011461832274
"1009","Northern Europe","2013",18,2013-05-05,237,0,30,0,17,109,128,3157,0.0345264491605955,0.0405448210326259,33435459938.1429,0.000708828293190705,0.692307692307692,0.638315284217674,0.76977503072918,324,5832,104976,1889568,"2013",18,2013-05-05,237,0,30,0,17,109,128,3157,0.0345264491605955,0.0405448210326259,33435459938.1429,0.000708828293190705,0.692307692307692,0.638315284217674,0.76977503072918,324,5832,104976,1889568,0.000576024695739363,0.00431298552447765
"1010","Northern Europe","2013",19,2013-05-12,150,0,19,0,10,74,76,2727,0.0271360469380271,0.0278694536120279,33435459938.1429,0.000448625502019434,0.730769230769231,0.667442648727196,0.744661205287361,361,6859,130321,2476099,"2013",19,2013-05-12,150,0,19,0,10,74,76,2727,0.0271360469380271,0.0278694536120279,33435459938.1429,0.000448625502019434,0.730769230769231,0.667442648727196,0.744661205287361,361,6859,130321,2476099,0.000399225184608554,0.00413688262227844
"1011","Northern Europe","2013",20,2013-05-19,73,0,8,0,3,32,41,2479,0.0129084308188786,0.0165389269866882,33435459938.1429,0.000218331077649458,0.769230769230769,0.695582793748033,0.718445945803636,400,8000,160000,3200000,"2013",20,2013-05-19,73,0,8,0,3,32,41,2479,0.0129084308188786,0.0165389269866882,33435459938.1429,0.000218331077649458,0.769230769230769,0.695582793748033,0.718445945803636,400,8000,160000,3200000,0.000254303804290146,0.00399270841997876
"1012","Northern Europe","2013",21,2013-05-26,43,0,5,0,5,24,19,1384,0.0173410404624277,0.013728323699422,33435459938.1429,0.000128605977245571,0.807692307692308,0.722694096978056,0.691168027467324,441,9261,194481,4084101,"2013",21,2013-05-26,43,0,5,0,5,24,19,1384,0.0173410404624277,0.013728323699422,33435459938.1429,0.000128605977245571,0.807692307692308,0.722694096978056,0.691168027467324,441,9261,194481,4084101,0.000141262823532884,0.00388006844230178
"1013","Northern Europe","2013",22,2013-06-02,34,0,10,0,1,21,13,1322,0.0158850226928896,0.00983358547655068,33435459938.1429,0.000101688447124405,0.846153846153846,0.74873645788284,0.662867797254519,484,10648,234256,5153632,"2013",22,2013-06-02,34,0,10,0,1,21,13,1322,0.0158850226928896,0.00983358547655068,33435459938.1429,0.000101688447124405,0.846153846153846,0.74873645788284,0.662867797254519,484,10648,234256,5153632,5.88931759324396e-05,0.00379753483899844
"1014","Northern Europe","2013",23,2013-06-09,13,0,2,0,2,9,4,1218,0.00738916256157635,0.00328407224958949,33435459938.1429,3.88808768416842e-05,0.884615384615385,0.773671357008667,0.633587114250572,529,12167,279841,6436343,"2013",23,2013-06-09,13,0,2,0,2,9,4,1218,0.00738916256157635,0.00328407224958949,33435459938.1429,3.88808768416842e-05,0.884615384615385,0.773671357008667,0.633587114250572,529,12167,279841,6436343,4.94601268030692e-06,0.00374287282387506
"1015","Northern Europe","2013",24,2013-06-16,10,0,2,0,0,5,5,1020,0.00490196078431373,0.00490196078431373,33435459938.1429,2.99083668012956e-05,0.923076923076923,0.797461912956944,0.603369287736002,576,13824,331776,7962624,"2013",24,2013-06-16,10,0,2,0,0,5,5,1020,0.00490196078431373,0.00490196078431373,33435459938.1429,2.99083668012956e-05,0.923076923076923,0.797461912956944,0.603369287736002,576,13824,331776,7962624,-2.36668271611506e-05,0.00371321593144117
"1016","Northern Europe","2013",25,2013-06-23,9,0,2,0,1,6,3,1041,0.00576368876080692,0.00288184438040346,33435459938.1429,2.6917530121166e-05,0.961538461538462,0.820072936935761,0.572259013127408,625,15625,390625,9765625,"2013",25,2013-06-23,9,0,2,0,1,6,3,1041,0.00576368876080692,0.00288184438040346,33435459938.1429,2.6917530121166e-05,0.961538461538462,0.820072936935761,0.572259013127408,625,15625,390625,9765625,-3.06510941605609e-05,0.0037051989211759
"1017","Northern Europe","2013",26,2013-06-30,4,0,0,0,0,4,0,776,0.00515463917525773,0,33435459938.1429,1.19633467205182e-05,1,0.841470984807897,0.54030230586814,676,17576,456976,11881376,"2013",26,2013-06-30,4,0,0,0,0,4,0,776,0.00515463917525773,0,33435459938.1429,1.19633467205182e-05,1,0.841470984807897,0.54030230586814,676,17576,456976,11881376,-2.0094849684682e-05,0.0037150726637366
"1018","Northern Europe","2013",27,2013-07-07,16,0,1,0,3,15,1,762,0.0196850393700787,0.00131233595800525,33435459938.1429,4.78533868820729e-05,1.03846153846154,0.861624406558297,0.507546433366507,729,19683,531441,14348907,"2013",27,2013-07-07,16,0,1,0,3,15,1,762,0.0196850393700787,0.00131233595800525,33435459938.1429,4.78533868820729e-05,1.03846153846154,0.861624406558297,0.507546433366507,729,19683,531441,14348907,3.77265220308232e-06,0.00373883138863359
"1019","Northern Europe","2013",28,2013-07-14,6,0,1,0,1,3,3,608,0.00493421052631579,0.00493421052631579,33435459938.1429,1.79450200807773e-05,1.07692307692308,0.880503393107856,0.474039845082196,784,21952,614656,17210368,"2013",28,2013-07-14,6,0,1,0,1,3,3,608,0.00493421052631579,0.00493421052631579,33435459938.1429,1.79450200807773e-05,1.07692307692308,0.880503393107856,0.474039845082196,784,21952,614656,17210368,3.68201974865201e-05,0.00377237872470126
"1020","Northern Europe","2013",29,2013-07-21,5,0,0,0,2,4,1,688,0.00581395348837209,0.00145348837209302,33435459938.1429,1.49541834006478e-05,1.11538461538462,0.898080020404246,0.439832100864306,841,24389,707281,20511149,"2013",29,2013-07-21,5,0,0,0,2,4,1,688,0.00581395348837209,0.00145348837209302,33435459938.1429,1.49541834006478e-05,1.11538461538462,0.898080020404246,0.439832100864306,841,24389,707281,20511149,7.52442369815753e-05,0.00381174624608448
"1021","Northern Europe","2013",30,2013-07-28,11,0,1,0,5,9,2,856,0.0105140186915888,0.00233644859813084,33435459938.1429,3.28992034814251e-05,1.15384615384615,0.914328290724598,0.404973797647001,900,27000,810000,24300000,"2013",30,2013-07-28,11,0,1,0,5,9,2,856,0.0105140186915888,0.00233644859813084,33435459938.1429,3.28992034814251e-05,1.15384615384615,0.914328290724598,0.404973797647001,900,27000,810000,24300000,0.000115781195081155,0.00385335997149511
"1022","Northern Europe","2013",31,2013-08-04,9,0,3,0,3,9,0,634,0.0141955835962145,0,33435459938.1429,2.6917530121166e-05,1.19230769230769,0.929224171128932,0.369516494611201,961,29791,923521,28629151,"2013",31,2013-08-04,9,0,3,0,3,9,0,634,0.0141955835962145,0,33435459938.1429,2.6917530121166e-05,1.19230769230769,0.929224171128932,0.369516494611201,961,29791,923521,28629151,0.000155894780188959,0.00389433119864409
"1023","Northern Europe","2013",32,2013-08-11,6,0,2,0,0,4,2,643,0.00622083981337481,0.0031104199066874,33435459938.1429,1.79450200807773e-05,1.23076923076923,0.942745629007457,0.333512636923003,1024,32768,1048576,33554432,"2013",32,2013-08-11,6,0,2,0,0,4,2,643,0.00622083981337481,0.0031104199066874,33435459938.1429,1.79450200807773e-05,1.23076923076923,0.942745629007457,0.333512636923003,1024,32768,1048576,33554432,0.000193930650915775,0.00393273317634897
"1024","Northern Europe","2013",33,2013-08-18,11,0,2,0,3,7,4,592,0.0118243243243243,0.00675675675675676,33435459938.1429,3.28992034814251e-05,1.26923076923077,0.954872664669176,0.29701547816164,1089,35937,1185921,39135393,"2013",33,2013-08-18,11,0,2,0,3,7,4,592,0.0118243243243243,0.00675675675675676,33435459938.1429,3.28992034814251e-05,1.26923076923077,0.954872664669176,0.29701547816164,1089,35937,1185921,39135393,0.000229230841243933,0.00396781822518128
"1025","Northern Europe","2013",34,2013-08-25,4,0,1,0,0,4,0,544,0.00735294117647059,0,33435459938.1429,1.19633467205182e-05,1.30769230769231,0.965587340923579,0.260079001551707,1156,39304,1336336,45435424,"2013",34,2013-08-25,4,0,1,0,0,4,0,544,0.00735294117647059,0,33435459938.1429,1.19633467205182e-05,1.30769230769231,0.965587340923579,0.260079001551707,1156,39304,1336336,45435424,0.000262200406623947,0.00400013285676293
"1026","Northern Europe","2013",35,2013-09-01,3,0,0,0,0,2,1,605,0.00330578512396694,0.00165289256198347,33435459938.1429,8.97251004038867e-06,1.34615384615385,0.974873809611675,0.222757840116165,1225,42875,1500625,52521875,"2013",35,2013-09-01,3,0,0,0,0,2,1,605,0.00330578512396694,0.00165289256198347,33435459938.1429,8.97251004038867e-06,1.34615384615385,0.974873809611675,0.222757840116165,1225,42875,1500625,52521875,0.000294318823973683,0.00403150117447611
"1027","Northern Europe","2013",36,2013-09-08,12,0,0,0,4,12,0,595,0.0201680672268908,0,33435459938.1429,3.58900401615547e-05,1.38461538461538,0.98271833504713,0.185107195868221,1296,46656,1679616,60466176,"2013",36,2013-09-08,12,0,0,0,4,12,0,595,0.0201680672268908,0,33435459938.1429,3.58900401615547e-05,1.38461538461538,0.98271833504713,0.185107195868221,1296,46656,1679616,60466176,0.000328088760584322,0.00406486772680517
"1028","Northern Europe","2013",37,2013-09-15,1,0,1,0,0,1,0,591,0.00169204737732657,0,33435459938.1429,2.99083668012956e-06,1.42307692307692,0.98910931433282,0.147182758161609,1369,50653,1874161,69343957,"2013",37,2013-09-15,1,0,1,0,0,1,0,591,0.00169204737732657,0,33435459938.1429,2.99083668012956e-06,1.42307692307692,0.98910931433282,0.147182758161609,1369,50653,1874161,69343957,0.000366914918745742,0.00410401661192094
"1029","Northern Europe","2013",38,2013-09-22,2,0,1,0,1,2,0,761,0.0026281208935611,0,33435459938.1429,5.98167336025911e-06,1.46153846153846,0.994037294522765,0.109040621320049,1444,54872,2085136,79235168,"2013",38,2013-09-22,2,0,1,0,1,2,0,761,0.0026281208935611,0,33435459938.1429,5.98167336025911e-06,1.46153846153846,0.994037294522765,0.109040621320049,1444,54872,2085136,79235168,0.00041490576717429,0.00415320820130542
"1030","Northern Europe","2013",39,2013-09-29,3,0,0,0,1,1,2,591,0.00169204737732657,0.00338409475465313,33435459938.1429,8.97251004038867e-06,1.5,0.997494986604054,0.0707372016677029,1521,59319,2313441,90224199,"2013",39,2013-09-29,3,0,0,0,1,1,2,591,0.00169204737732657,0.00338409475465313,33435459938.1429,8.97251004038867e-06,1.5,0.997494986604054,0.0707372016677029,1521,59319,2313441,90224199,0.00047659108397502,0.00421679016495317
"1031","Northern Europe","2013",40,2013-10-06,19,0,5,0,2,12,7,1999,0.00600300150075038,0.00350175087543772,33435459938.1429,5.68258969224616e-05,1.53846153846154,0.999477276278082,0.0323291540833617,1600,64000,2560000,102400000,"2013",40,2013-10-06,19,0,5,0,2,12,7,1999,0.00600300150075038,0.00350175087543772,33435459938.1429,5.68258969224616e-05,1.53846153846154,0.999477276278082,0.0323291540833617,1600,64000,2560000,102400000,0.000556548360257425,0.00429883670941669
"1032","Northern Europe","2013",41,2013-10-13,16,0,6,0,3,12,4,2243,0.00534997770842621,0.00178332590280874,33435459938.1429,4.78533868820729e-05,1.57692307692308,0.999981231525143,-0.00612671179821371,1681,68921,2825761,115856201,"2013",41,2013-10-13,16,0,6,0,3,12,4,2243,0.00534997770842621,0.00178332590280874,33435459938.1429,4.78533868820729e-05,1.57692307692308,0.999981231525143,-0.00612671179821371,1681,68921,2825761,115856201,0.00065893124882388,0.00440284299787188
"1033","Northern Europe","2013",42,2013-10-20,17,0,4,0,9,15,2,2271,0.00660501981505945,0.000880669308674593,33435459938.1429,5.08442235622025e-05,1.61538461538462,0.999006106941205,-0.0445735156138571,1764,74088,3111696,130691232,"2013",42,2013-10-20,17,0,4,0,9,15,2,2271,0.00660501981505945,0.000880669308674593,33435459938.1429,5.08442235622025e-05,1.61538461538462,0.999006106941205,-0.0445735156138571,1764,74088,3111696,130691232,0.000786893386688359,0.00453145037237726
"1034","Northern Europe","2013",43,2013-10-27,15,0,2,0,3,12,3,2604,0.00460829493087558,0.00115207373271889,33435459938.1429,4.48625502019434e-05,1.65384615384615,0.996553344840442,-0.0829543904041719,1849,79507,3418801,147008443,"2013",43,2013-10-27,15,0,2,0,3,12,3,2604,0.00460829493087558,0.00115207373271889,33435459938.1429,4.48625502019434e-05,1.65384615384615,0.996553344840442,-0.0829543904041719,1849,79507,3418801,147008443,0.00094190107534331,0.00468610889488667
"1035","Northern Europe","2013",44,2013-11-03,27,0,5,0,10,21,6,2471,0.0084985835694051,0.00242816673411574,33435459938.1429,8.07525903634981e-05,1.69230769230769,0.992626573121898,-0.121212566725884,1936,85184,3748096,164916224,"2013",44,2013-11-03,27,0,5,0,10,21,6,2471,0.0084985835694051,0.00242816673411574,33435459938.1429,8.07525903634981e-05,1.69230769230769,0.992626573121898,-0.121212566725884,1936,85184,3748096,164916224,0.00112292846677331,0.00486651092823225
"1036","Northern Europe","2013",45,2013-11-10,46,0,17,0,14,37,9,2624,0.0141006097560976,0.00342987804878049,33435459938.1429,0.00013757848728596,1.73076923076923,0.987231599903433,-0.159291456619956,2025,91125,4100625,184528125,"2013",45,2013-11-10,46,0,17,0,14,37,9,2624,0.0141006097560976,0.00342987804878049,33435459938.1429,0.00013757848728596,1.73076923076923,0.987231599903433,-0.159291456619956,2025,91125,4100625,184528125,0.00132552907732553,0.00506957968474698
"1037","Northern Europe","2013",46,2013-11-17,33,0,4,0,10,24,9,3007,0.00798137678749584,0.00299301629531094,33435459938.1429,9.86976104442754e-05,1.76923076923077,0.980376404930891,-0.197134737311265,2116,97336,4477456,205962976,"2013",46,2013-11-17,33,0,4,0,10,24,9,3007,0.00798137678749584,0.00299301629531094,33435459938.1429,9.86976104442754e-05,1.76923076923077,0.980376404930891,-0.197134737311265,2116,97336,4477456,205962976,0.00154077763414051,0.00528782182972331
"1038","Northern Europe","2013",47,2013-11-24,23,0,2,0,4,13,10,3050,0.00426229508196721,0.00327868852459016,33435459938.1429,6.87892436429798e-05,1.80769230769231,0.972071127775197,-0.23468643451605,2209,103823,4879681,229345007,"2013",47,2013-11-24,23,0,2,0,4,13,10,3050,0.00426229508196721,0.00327868852459016,33435459938.1429,6.87892436429798e-05,1.80769230769231,0.972071127775197,-0.23468643451605,2209,103823,4879681,229345007,0.00175407645091141,0.00550704120691313
"1039","Northern Europe","2013",48,2013-12-01,59,0,3,0,25,42,17,3064,0.0137075718015666,0.00554830287206266,33435459938.1429,0.000176459364127644,1.84615384615385,0.962328052834843,-0.271891005233899,2304,110592,5308416,254803968,"2013",48,2013-12-01,59,0,3,0,25,42,17,3064,0.0137075718015666,0.00554830287206266,33435459938.1429,0.000176459364127644,1.84615384615385,0.962328052834843,-0.271891005233899,2304,110592,5308416,254803968,0.0019438207299256,0.00570387432664958
"1040","Northern Europe","2013",49,2013-12-08,55,0,10,0,25,42,13,3343,0.0125635656595872,0.00388872270415794,33435459938.1429,0.000164496017407126,1.88461538461538,0.951161591165938,-0.30869341990182,2401,117649,5764801,282475249,"2013",49,2013-12-08,55,0,10,0,25,42,13,3343,0.0125635656595872,0.00388872270415794,33435459938.1429,0.000164496017407126,1.88461538461538,0.951161591165938,-0.30869341990182,2401,117649,5764801,282475249,0.0020799173960846,0.00584446276030546
"1041","Northern Europe","2013",50,2013-12-15,107,0,20,0,58,100,7,3491,0.0286450873675165,0.00200515611572615,33435459938.1429,0.000320019524773863,1.92307692307692,0.938588259166708,-0.34503924378889,2500,125000,6250000,312500000,"2013",50,2013-12-15,107,0,20,0,58,100,7,3491,0.0286450873675165,0.00200515611572615,33435459938.1429,0.000320019524773863,1.92307692307692,0.938588259166708,-0.34503924378889,2500,125000,6250000,312500000,0.00212215228545531,0.00588700063626969
"1042","Northern Europe","2013",51,2013-12-22,190,0,19,0,102,164,26,3717,0.0441216034436373,0.00699488835082055,33435459938.1429,0.000568258969224616,1.96153846153846,0.924626654147964,-0.380874717511074,2601,132651,6765201,345025251,"2013",51,2013-12-22,190,0,19,0,102,164,26,3717,0.0441216034436373,0.00699488835082055,33435459938.1429,0.000568258969224616,1.96153846153846,0.924626654147964,-0.380874717511074,2601,132651,6765201,345025251,0.00201840073434312,0.0057932512132649
"1043","Northern Europe","2013",52,2013-12-29,160,0,20,0,84,146,14,2736,0.0533625730994152,0.00511695906432749,33435459938.1429,0.000478533868820729,2,0.909297426825682,-0.416146836547142,2704,140608,7311616,380204032,"2013",52,2013-12-29,160,0,20,0,84,146,14,2736,0.0533625730994152,0.00511695906432749,33435459938.1429,0.000478533868820729,2,0.909297426825682,-0.416146836547142,2704,140608,7311616,380204032,0.00170267684812941,0.00555676011354572
